image_id,class_id,class_name,class_folder,image_name,image_path,image_full_path,split,is_train,bbox_x,bbox_y,bbox_width,bbox_height
3098,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0015_36985.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0015_36985.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0015_36985.jpg,test,0,260.0,88.0,128.0,224.0
3099,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0106_36986.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0106_36986.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0106_36986.jpg,test,0,186.0,80.0,197.0,291.0
3100,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0085_36990.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0085_36990.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0085_36990.jpg,test,0,30.0,127.0,163.0,331.0
3101,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0082_36991.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0082_36991.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0082_36991.jpg,test,0,136.0,159.0,183.0,225.0
3102,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0009_36992.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0009_36992.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0009_36992.jpg,train,1,91.0,122.0,253.0,304.0
3103,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0045_36672.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg,train,1,39.0,92.0,214.0,373.0
3104,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0094_36995.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0094_36995.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0094_36995.jpg,train,1,128.0,92.0,319.0,299.0
3105,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0019_37205.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0019_37205.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0019_37205.jpg,test,0,291.0,35.0,154.0,234.0
3106,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0004_14988.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0004_14988.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0004_14988.jpg,train,1,151.0,100.0,172.0,357.0
3107,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0095_37007.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,test,0,208.0,105.0,136.0,122.0
3108,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0027_36703.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0027_36703.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0027_36703.jpg,test,0,86.0,81.0,243.0,284.0
3109,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0072_36774.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0072_36774.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0072_36774.jpg,train,1,224.0,76.0,236.0,209.0
3110,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0081_37034.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,test,0,185.0,66.0,300.0,239.0
3111,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0087_36780.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0087_36780.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0087_36780.jpg,test,0,44.0,113.0,304.0,144.0
3112,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0048_36809.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0048_36809.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0048_36809.jpg,test,0,94.0,92.0,348.0,281.0
3113,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0036_37048.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg,train,1,135.0,49.0,128.0,306.0
3114,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0037_36794.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg,train,1,132.0,112.0,256.0,294.0
3115,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0051_37065.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg,train,1,240.0,122.0,132.0,132.0
3116,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0097_37067.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0097_37067.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0097_37067.jpg,test,0,112.0,172.0,175.0,223.0
3117,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0023_37069.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0023_37069.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0023_37069.jpg,train,1,134.0,120.0,334.0,239.0
3118,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0022_37082.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0022_37082.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0022_37082.jpg,test,0,145.0,170.0,109.0,139.0
3119,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0099_36828.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg,train,1,134.0,98.0,292.0,193.0
3120,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0038_37095.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0038_37095.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0038_37095.jpg,train,1,150.0,78.0,135.0,230.0
3121,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0111_36841.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0111_36841.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0111_36841.jpg,train,1,17.0,152.0,259.0,260.0
3122,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0086_36818.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0086_36818.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0086_36818.jpg,train,1,128.0,74.0,156.0,216.0
3123,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0065_36847.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg,train,1,161.0,28.0,220.0,323.0
3124,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0002_36648.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0002_36648.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0002_36648.jpg,test,0,142.0,107.0,145.0,306.0
3125,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0093_37107.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0093_37107.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0093_37107.jpg,train,1,244.0,46.0,118.0,174.0
3126,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0010_37108.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0010_37108.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0010_37108.jpg,train,1,160.0,107.0,139.0,127.0
3127,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0057_37116.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0057_37116.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0057_37116.jpg,test,0,136.0,63.0,264.0,239.0
3128,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0016_36862.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0016_36862.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0016_36862.jpg,test,0,215.0,134.0,116.0,138.0
3129,54,054.Blue_Grosbeak,054.Blue_Grosbeak,Blue_Grosbeak_0046_37119.jpg,054.Blue_Grosbeak/Blue_Grosbeak_0046_37119.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0046_37119.jpg,test,0,161.0,55.0,185.0,252.0
3130,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0120_37378.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0120_37378.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0120_37378.jpg,test,0,126.0,234.0,251.0,209.0
3131,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0017_37379.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0017_37379.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0017_37379.jpg,test,0,33.0,66.0,440.0,224.0
3132,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0057_37392.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg,train,1,148.0,19.0,312.0,311.0
3133,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0141_37398.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,test,0,237.0,169.0,260.0,114.0
3134,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0011_37913.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0011_37913.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0011_37913.jpg,train,1,122.0,54.0,209.0,258.0
3135,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0024_37404.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0024_37404.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0024_37404.jpg,test,0,9.0,39.0,434.0,277.0
3136,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0063_37409.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0063_37409.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0063_37409.jpg,test,0,17.0,54.0,321.0,175.0
3137,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0028_37410.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0028_37410.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0028_37410.jpg,test,0,117.0,111.0,363.0,189.0
3138,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0114_37416.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0114_37416.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0114_37416.jpg,test,0,156.0,57.0,270.0,260.0
3139,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0044_37938.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg,train,1,42.0,147.0,283.0,217.0
3140,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0040_37429.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0040_37429.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0040_37429.jpg,test,0,168.0,152.0,167.0,146.0
3141,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0001_37437.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg,train,1,106.0,112.0,295.0,244.0
3142,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0072_37301.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg,train,1,51.0,96.0,363.0,276.0
3143,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0051_37954.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg,train,1,144.0,148.0,227.0,120.0
3144,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0004_37960.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0004_37960.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0004_37960.jpg,test,0,148.0,91.0,315.0,226.0
3145,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0133_37976.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0133_37976.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0133_37976.jpg,train,1,168.0,90.0,194.0,186.0
3146,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0036_37978.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0036_37978.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0036_37978.jpg,test,0,66.0,70.0,433.0,291.0
3147,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0079_37979.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0079_37979.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0079_37979.jpg,train,1,91.0,70.0,202.0,266.0
3148,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0085_37487.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0085_37487.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0085_37487.jpg,test,0,68.0,52.0,296.0,290.0
3149,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0115_37490.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg,train,1,148.0,71.0,234.0,231.0
3150,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0053_38005.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0053_38005.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0053_38005.jpg,test,0,32.0,113.0,361.0,222.0
3151,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0007_37312.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0007_37312.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0007_37312.jpg,test,0,192.0,71.0,265.0,199.0
3152,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0132_38025.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.jpg,train,1,127.0,115.0,171.0,194.0
3153,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0061_38026.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0061_38026.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0061_38026.jpg,test,0,77.0,62.0,243.0,262.0
3154,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0098_37532.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0098_37532.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0098_37532.jpg,test,0,266.0,30.0,212.0,241.0
3155,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0086_38048.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0086_38048.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0086_38048.jpg,test,0,69.0,39.0,294.0,292.0
3156,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0078_38051.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0078_38051.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0078_38051.jpg,test,0,250.0,108.0,164.0,171.0
3157,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0112_37922.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0112_37922.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0112_37922.jpg,train,1,35.0,99.0,238.0,344.0
3158,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0093_37608.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0093_37608.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0093_37608.jpg,train,1,87.0,150.0,291.0,227.0
3159,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0102_37927.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0102_37927.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0102_37927.jpg,train,1,39.0,108.0,270.0,303.0
3160,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0041_37928.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0041_37928.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0041_37928.jpg,train,1,165.0,153.0,258.0,120.0
3161,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0107_37933.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0107_37933.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0107_37933.jpg,train,1,109.0,78.0,162.0,225.0
3162,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0077_38160.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0077_38160.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0077_38160.jpg,test,0,38.0,40.0,391.0,220.0
3163,55,055.Evening_Grosbeak,055.Evening_Grosbeak,Evening_Grosbeak_0104_37661.jpg,055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg,train,1,160.0,111.0,236.0,234.0
